id,type,timestamp,message,agency,DPA,county,OES region,lat/lon,pushed/reason,modeler,"notes (fire name, other)"
1836613361,PP,2024-05-12 18:18,"19409 National Trails Hwy, Oro Grande, CA",SBCFD,LOCAL,San Bernardino,6.0,N 34° 36.381' W 117° 20.160',Pushed,Treva,National Trails IC
,PP,2024-05-13 11:08,"Pacheco Rd & Akers Rd, Bakersfield, CA, 93313, USA",KC,LOCAL,Kern,5.0,N 35° 18.614' W 119° 2.870',Urban,Rawaf,
,PP,2024-05-13 12:25,"28711 Gleneagle Ct, Tehachapi, CA, 93561, USA",KC,STATE,Kern,5.0,N 35° 5.508' W 118° 38.495',Nothing on cameras,Rawaf,PP showing most resources released.
,PP,2024-05-13 12:34,"HIGHGATE PARK BLVD, MING AVE, BAKERSFIELD, CA",KC,LOCAL,Kern,5.0,N 35° 21.262' W 119° 10.851',,Rawaf,"Looks urban/riverbed... Resources on scene, actual location: 35.33733, -119.18099..."
,PP,2024-05-14 12:12,"W CROCKER SPRINGS RD, MOCAL RD & MOCAL RD, SHALE RD, KERN COUNTY, CA",KC,LOCAL,kern,5.0,N 35° 13.200' W 119° 35.910',,Eric,
,PP,2024-05-15 13:08,"ROCKPILE RD & SUNSET BLVD, KERN COUNTY, CA",KC,LOCAL,kern,5.0,N 35° 13.427' W 118° 47.291',Agriculture / farm,Eric,
1840011596,PP,2024-05-15 19:23,"DESERT HIGHLAND PKWY, DESERT STAR DR  & 30TH ST W, BEAUDETTE AVE, KERN COUNTY, CA",KC,LOCAL,Kern,5.0,N 34° 53.551' W 118° 11.089',Pushed,Treva,Snake IC
,PP,2024-05-16 6:40,"FANO AVE, OILFIELD RD & JAMES RD, OILFIELD RD, KERN COUNTY, CA",KC,STATE,Kern,5.0,N 35° 28.679' W 119° 3.068',Fusion Center Instruction,Rawaf,"""Nothing showing yet. 1/4 Acre.  SROS. Sounded like FEILD IC.  RH and wind say they'll pick it up.  No defined smoke in the Cams.  I'll monitor"""
,PP,2024-05-16 6:57,"Olive Dr & State Rd, Bakersfield, CA, 93308, USA",KC,LOCAL,Kern,5.0,N 35° 24.743' W 119° 3.174',Urban,Rawaf,
,PP,2024-05-16 8:06,"5246 CA-29, Napa, CA, 94558, USA",Napa 911,LOCAL,Napa,2.0,N 38° 21.720' W 122° 20.158',Nothing on cameras,Rawaf,PP showing no resources dispatched.
,PP,2024-05-16 9:42,"66th Ave & E Southgate Dr, Sacramento, CA, 95823, USA",SMFD,LOCAL,Sacramento,4.0,N 38° 29.547' W 121° 26.264',Urban,Rawaf,
,PP,2024-05-16 10:43,"Wilbur Ave & Viera Ave, Antioch, CA, 94509, USA",CCCFPD,LOCAL,Contra Costa,2.0,N 38° 0.734' W 121° 46.357',Urban,Rawaf,"Smoke visible, urban waterfront."
1840680911,PP,2024-05-16 12:23,"Santa Fe Ave & Harper Lake Rd, ",SBCo,LOCAL,San Bernardino,6.0,N 35° 0.139' W 117° 19.898',Pushed,MAC,
1840888808,PP,2024-05-16 15:45,"Airport Dr & W China Grade Loop, Bakersfield, CA 93308",KC,LOCAL,Kern,5.0,N 35° 25.879' W 119° 2.360',Knockdowns,MAC,
,WD,2024-05-16 15:31,"900 S Fernando St, Colton, CA 92324",COL,LOCAL,San Bernardino,6.0,N 34° 3.330' W 117° 19.272',Knockdowns,MAC,
1840959412,PP,2024-05-16 16:52,"Hopper St & Frontage Rd, McFarland, CA 93250",KC,LOCAL,Kern,5.0,N 35° 40.996' W 119° 13.744',No potential / nowhere to go,MAC,
1841098759,PP,2024-05-16 19:23,"Silva St and Weedpatch Hwy, Kern County, CA",KC,LOCAL,Kern,5.0,N 35° 18.307' W 118° 54.850',No potential / nowhere to go,Treva,"Small fire, can handle"
,OES,2024-05-15 15:44,Eric West from CalOES sent message of reported lightening fire near Arnold CA,TCU,State,Tuolumne,4.0,N 38° 12.505' W 120° 9.160',Pushed,Dawn,
,PP,2024-05-18 13:51,"3430 Barrett View Rd, Alpine, CA, 91901, USA",SDFPD,FEDERAL,San Diego,6.0,N 32° 44.672' W 116° 41.587',Nothing on cameras,Rawaf,Units in the area mothing found yet trying to locate @ 14:13... Cancelling response @ 14:17.
,PP,2024-05-18 13:54,"Midway Rd & N Lincoln St, Taft, CA, 93268, USA",KC,STATE,Kern,5.0,N 35° 10.839' W 119° 27.931',Knockdowns,Rawaf,"Smoke visible, units already on scene. Looks contained. Actual location: 35.18194, -119.48119"
,PP,2024-05-18 15:14,"Elk Hills Rd & CA-119, Taft, CA, 93268, USA",KC,LOCAL,Kern,5.0,N 35° 11.197' W 119° 26.741',Nothing on cameras,Rawaf,
1843210227,PP,2024-05-18 16:22,"Morning Dr & Paladino Dr, Bakersfield, CA",KC,LOCAL,Kern,5.0,N 35° 25.071' W 118° 54.866',Pushed,Jess,no name at pushing
1844775970,PP,2024-05-20 7:15,"25th St & Grove Ave, San Diego, CA, 92154, USA",SDFD,LOCAL,San Diego,6.0,N 32° 34.369' W 117° 4.738',Urban,Rawaf,
,PP,2024-05-20 7:17,"DEAD END & 166 HWY, SABODAN ST, KERN COUNTY, CA",KC,STATE,Kern,5.0,N 34° 58.192' W 118° 59.687',Pushed,Rawaf,Wind IC: Smoke visible... IC reports 5 acres with a MROS in grass @ 7:40... IC says 40 acres @ 8:00... 
,PP,2024-05-20 10:51,"7250 Sloughhouse Rd, Elk Grove, CA, 95624, USA",SMFD,LOCAL,Sacramento,4.0,N 38° 29.701' W 121° 12.594',Fusion Center Instruction,Rawaf,
,PP,2024-05-21 12:04,"16197 H ST, STE F-173, MOJAVE, CA",KC,LOCAL,Kern,5.0,N 35° 3.150' W 118° 10.783',Nothing on cameras,Eric,
,PP,2024-05-22 12:05,"525 SATURN BLVD, STE BEHIND, SAN DIEGO, CA",SDFD,LOCAL,San Diego,6.0,N 32° 35.219' W 117° 5.502',No potential / nowhere to go,Eric,
,PP,2024-05-23 12:50,"6950 POGO ROW, SAN DIEGO, CA",SDFD,LOCAL,San Diego,6.0,N 32° 34.624' W 116° 58.985',Nothing on cameras,Eric,
,PP,2024-05-23 13:17,"Bradshaw Rd & Jackson Rd, Sacramento, CA, 95827, USA",SMFD,LOCAL,Sacramento,4.0,N 38° 31.741' W 121° 20.100',Fusion Center Instruction,Rawaf,Urban openspace...
,PP,2024-05-23 13:17,"5874 LONE PINE RD, Hessel, CA, 95472, USA",SOCO,LOCAL,Sonoma,2.0,N 38° 21.728' W 122° 46.692',Fusion Center Instruction,Rawaf,"No views... Single engine response... ""Skip""."
,PP,2024-05-24 13:48,"3341 BEECHWOOD AVE, LAKE ISABELLA, CA",KC,STATE,KERN,5.0,N 35° 38.212' W 118° 27.796',Fusion Center Instruction,Eric,"Hold Push, 1 acre, Beachwood IC, Forward progress stopped, line around, resources cancelled"
,,2024-05-25 15:58,"14606 178 HWY, LAKE ISABELLA, CA",KC,STATE,KERN,5.0,N 35° 38.490' W 118° 22.134',Knockdowns,Eric,
1846249948,PP,2024-05-21 14:46,"I-15/E Mission Road, Fallbrook, CA 92028",NCF,STATE,San Diego,6.0,N 33° 23.233' W 117° 10.532',Knockdowns,MAC,
1847208916,PP,2024-05-22 12:25,"Espee St & Q St, Bakersfield, CA 93301",KC,LOCAL,KERN,5.0,N 35° 23.092' W 119° 0.633',Urban,MAC,
,PP,2024-05-22 12:49,"16790 Santa Fe Knolls Ln, San Diego, CA 92127",RSF,LOCAL,San Diego,6.0,N 33° 1.318' W 117° 10.299,Knockdowns,MAC,
1848478207,PP,2024-05-23 15:27,"2705 S H St, Bakersfield, CA, 93304, USA",KC,LOCAL,KERN,5.0,N 35° 19.811' W 119° 1.373',Urban,MAC,
1848488957,PP,2024-05-23 15:37,"LINCOLN ST & INDIANA AVE, Riverside, CA 92503",COR,LOCAL,Riverside,6.0,N 33° 52.850' W 117° 30.089',Urban,MAC,
1848501489,PP,2024-05-23 15:49,"1600 Slatten Ranch Rd, Antioch, CA 94509",CON,LOCAL,Contra Costa,2.0,N 37° 59.873' W 121° 46.778',Pushed,MAC,
,PP,2024-05-24 14:19,"2180 JOHNSON, SAN LUIS OBISPO, CA",SLO,LOCAL,San Luis Obispo,1.0,N 35° 16.516' W 120° 38.772',Urban,Eric,
,,2024-05-24 14:31,"BEARDSLEY AVE, N CHESTER AVE, E BEARDSLEY AVE & CHESTER AVE, W COLUMBUS ST, KERN COUNTY, CA",KRN,LOCAL,KERN,5.0,"35.40483025432601, -119.02061274653394",No potential / nowhere to go,ERIC,
Evora Road cam,Camera,2024-05-26 16:47,Crystyl Ranch Dr,CON,LOCAL,Contra Costa,2.0,N 37° 56.509' W 121° 59.063',Other - Enter reason,Treva,"All units responding were cancelled, Crystyl IC"
1851941849,PP,2024-05-26 19:39,"OLD TOWN RD, JEFFERY RD  & OLD TOWN RD, SHUM WAY, KERN COUNTY, CA",KC,STATE,Kern,5.0,N 35° 7.519' W 118° 30.507',Other - Enter reason,Treva,"Cancelled response, illegal burn"
1852296946,PP,2024-05-27 6:32,"2800 Torrey Pines Scenic Dr, La Jolla, CA, 92037, USA",SDFD,LOCAL,San Diego,6.0,N 32° 53.181' W 117° 14.968',Other - Enter reason,Rawaf,Now showing cancelled in PP.
,PP,2024-05-27 9:23,"Cottonwood Rd & E White Ln, Bakersfield, CA, 93307, USA",KC,LOCAL,Kern,5.0,N 35° 19.058' W 118° 59.128',"Other non-veg (e.g., vehicle, trash, etc)",Rawaf,"Black smoke visible, looks urban-ag... Smoke is dissipating."
,PP,2024-05-27 10:04,"Enos Ln & 7th Standard Rd, Bakersfield, CA, 93314, USA",KC,LOCAL,Kern,5.0,N 35° 26.499' W 119° 15.110',"Other non-veg (e.g., vehicle, trash, etc)",Rawaf,Abandoned structure on fire.  Small fire in the yard.  No need to model.
,PP,2024-05-27 10:54,"25698 Potrero Valley Rd, Potrero, CA, 91963, USA",SDFPD,STATE,San Diego,6.0,N 32° 37.590' W 116° 35.758',Other - Enter reason,Rawaf,Response cancelled.
,PP,2024-05-27 12:29,"14389 Dos Palmas Rd, Victorville, CA, 92392, USA",SBCFD,LOCAL,San Bernardino,6.0,N 34° 29.952' W 117° 20.956',Knockdowns,Rawaf,"A little smoke visible, units on scene... Smoke dissipated, cancelling addittional resources."
,PP,2024-05-27 13:35,"HWY 166 / BELL RD, CUYAMA, CA",SBC,LOCAL,Santa Barbara,1.0,N 34° 56.477' W 119° 39.149',Knockdowns,Rawaf,Out by locals.
,PP,2024-05-27 13:43,"154 E White Ln, Bakersfield, CA, 93307, USA",KC,LOCAL,Kern,5.0,N 35° 19.078' W 118° 59.589',Urban,Rawaf,
1853526375,PP,2024-05-28 10:29,"HWY 65 & Minneola Ave,  Delano, CA 93215",KC,LOCAL,Kern,5.0,N 35° 44.343' W 119° 3.567',Knockdowns,MAC,
,WD,2024-05-28 16:01,"Hwy 62 , Whitewater, CA 92282",RVC,LOCAL,Riverside,6.0,N 33° 57.863' W 116° 35.317',Pushed,MAC,DILLON IC
,PP,2024-05-29 12:00,"Dr Martin Luther King Jr Blvd & E Brundage Ln, Bakersfield, CA, 93307, USA",KC,LOCAL,Kern,5.0,N 35° 21.229' W 118° 59.120',Urban,Rawaf,
,PP,2024-05-29 14:02,"7438 Joshua View Dr, Yucca Valley, CA, 92284, USA",SBCFD,LOCAL,San Bernardino,6.0,N 34° 7.050' W 116° 24.700',Urban,Rawaf,"No views... Units on scene, releaseing resources."
,PP,2024-05-29 15:06,"CA-1 & San Antonio Rd, Casmalia, CA, 93429, USA",SBC,FEDERAL,Santa Barbara,1.0,N 34° 46.532' W 120° 29.768',Unable to locate (UTL),Dawn,
,PP,2024-05-29 15:19,"600 River St, Needles, CA, 92363, USA",SBCFD,LOCAL,San Bernardino,6.0,N 34° 50.550' W 114° 36.404',Urban,Rawaf,No cameras.
,PP,2024-05-29 15:31,"Old River Rd & Herring Rd, Bakersfield, CA, 93311, USA",KC,LOCAL,Kern,5.0,N 35° 9.117' W 119° 6.594',Agriculture / farm,Rawaf,
,PP,2024-05-30 13:04,"Wildwood Rd & Kimberlina Rd, Wasco, CA, 93280, USA",KC,LOCAL,Kern,5.0,N 35° 33.470' W 119° 26.328',Agriculture / farm,Rawaf,
1856288962,PP,2024-05-30 20:03,"Oak Creek Rd & Oak Creek Pl, Mojave, CA",KC,LOCAL,Kern,5.0,N 35° 3.250' W 118° 11.630',Knockdowns,Treva,Forward progress stopped
,PP,2024-05-31 12:09,"Broadway St & S Kelly Rd, American Canyon, CA, 94503, USA",NAPA,LOCAL,Napa,2.0,N 38° 12.458' W 122° 15.375',Knockdowns,Rawaf,
,COMMS,2024-05-31 12:09,"La Grange Rd & Fields Rd, Merced, CA",MMU,STATE,Merced,5.0,N 37° 34.356' W 120° 26.100',Pushed,Rawaf,"Shared by Eric A West at CalOES in Firis Team chat... Unkown name, smoke visible...  AA and AVL on scene."
ID-2024-05-20T09:26:30Z_0006,NGFS,2024-05-20 02:31,"Merced County, CA",MER,LOCAL,Merced,5.0,"37.30358275092722, -120.50175031953965",,,
79cf6d08-9872-44b3-99a9-b126a5c4dd38,IRWIN,2024-05-20 06:37,"CHI, HWY 32  E FRST_RNCH IC Butte",CHI,LOCAL,Butte,3.0,"39.7830221594134, -121.728013362387",,,
39e0eba1-8fde-4d06-b285-13c9cd61840c,IRWIN,2024-05-20 07:50,"KRN, WIND IC Kern",KRN,STATE,Kern,5.0,"34.9950049140248, -118.983345390818",Other - Enter reason,Rawaf,Repeat 7:17 KC PP Wind IC
g18-2024-05-20T14:58:26+00:00,GOES,2024-05-20 07:58,"High Probability, Kern County, 52 MW",KRN,STATE,Kern,5.0,"34.9822, -118.9904",Other - Enter reason,Rawaf,Repeat 7:17 KC PP Wind IC
fe4870cc-3372-4f68-863e-4c7143120185,IRWIN,2024-05-20 09:02,"HIA, Pond IC Humboldt",HIA,FEDERAL,Humboldt,2.0,"41.1069494928647, -123.681124945017",Other - Enter reason,Dawn,old alert from 1:10 AM
ID-2024-05-20T16:36:30Z_0009,NGFS,2024-05-20 09:41,"WIND, Kern County, CA",KRN,STATE,Kern,5.0,"34.985993143183386, -118.98450103596964",Pushed,Dawn,pushed earlier by Rawaf
ID-2024-05-20T16:46:30Z_0006,NGFS,2024-05-20 09:51,"Stanislaus County, CA",TCU,STATE,Stanislaus,4.0,"37.60239826310827, -120.47368874875295",Unable to locate (UTL),Dawn,
ID-2024-05-20T16:56:30Z_0005,NGFS,2024-05-20 10:01,"Madera County, CA",MDC,LOCAL,Madera,5.0,"37.012212181682806, -120.13462444535631",Agriculture / farm,Dawn,
376c9d75-5a93-4b15-816e-30e86e9a4cd3,IRWIN,2024-05-20 10:19,"TGU, HALL IC Tehama",TGU,LOCAL,Tehama,3.0,"40.0148241448526, -122.129572455715",Other - Enter reason,Dawn,Old alert from 8:26 AM
3626f4f4-fd5c-43f9-80ca-e2a0f1de9ee7,IRWIN,2024-05-20 10:41,"YNP, GLACIER IC Mariposa",YNP,FEDERAL,Mariposa,5.0,"37.7268601458327, -119.574750764557",Nothing on radio,Rawaf,
ID-2024-05-20T17:41:30Z_0008,NGFS,2024-05-20 10:46,"San Bernardino County, CA",CDD,FEDERAL,San Bernardino,6.0,"35.58218777861096, -115.43829830676358",Solar farm,Rawaf,
{D301E969-5896-4219-94C4-1AD1427638FC},Intterra FIRIS,2024-05-20 10:52,119acres CA-KRN-WIND-N43U_052020241646Z PERIM,KRN,STATE,Kern,5.0,"34.96526135154065, -118.99450709457298",,Rawaf,Flown by Intel 24
g18-2024-05-20T17:56:18+00:00,GOES,2024-05-20 10:56,"Partially Cloudy/Smoke, Imperial County, 177 MW",,LOCAL,Imperial,6.0,"32.7641, -115.719",Solar farm,Rawaf,
ID-2024-05-20T17:56:30Z_0008,NGFS,2024-05-20 11:01,"Imperial County, CA",,LOCAL,Imperial,6.0,"32.74704874495134, -115.70549169711933",Solar farm,Rawaf,
ID-2024-05-20T18:01:30Z_0001,NGFS,2024-05-20 11:06,"Solano County, CA",SUI,LOCAL,Solano,2.0,"38.272871456951776, -122.0999185493977",Agriculture / farm,Rawaf,
g18-2024-05-20T18:06:18+00:00,GOES,2024-05-20 11:06,"Partially Cloudy/Smoke, Los Angeles County, 92 MW",LAC,LOCAL,Los Angeles,1.0,"34.7783, -118.4323",Solar farm,Rawaf,
ID-2024-05-20T18:11:30Z_0008,NGFS,2024-05-20 11:16,"Los Angeles County, CA",LAC,LOCAL,Los Angeles,1.0,"34.75413733277859, -118.42323528576213",Solar farm,Rawaf,
ID-2024-05-20T18:11:30Z_0009,NGFS,2024-05-20 11:16,"Los Angeles County, CA",LAC,LOCAL,Los Angeles,1.0,"34.72158229973073, -118.30914893553322",Solar farm,Rawaf,
g18-2024-05-20T18:16:18+00:00,GOES,2024-05-20 11:16,"Processed, Los Angeles County, 306 MW",LAC,LOCAL,Los Angeles,1.0,"34.7999, -118.5246",Solar farm,Rawaf,
g18-2024-05-20T18:16:18+00:00,GOES,2024-05-20 11:16,"Partially Cloudy/Smoke, Los Angeles County, 180 MW",LAC,LOCAL,Los Angeles,1.0,"34.6226, -117.9348",Solar farm,Rawaf,
ID-2024-05-20T18:16:30Z_0008,NGFS,2024-05-20 11:21,"LAC-168421, Los Angeles County, CA",LAC,LOCAL,Los Angeles,1.0,"34.78852685392517, -118.49979335386251",Solar farm,Rawaf,
ID-2024-05-20T18:16:30Z_0011,NGFS,2024-05-20 11:21,"Los Angeles County, CA",LAC,LOCAL,Los Angeles,1.0,"34.59801592039003, -117.95049650258211",Solar farm,Rawaf,
{1006DF28-E8A8-43A7-A095-9CBC123A7FC0},Intterra FIRIS,2024-05-20 11:25,2acres CA-KRN-Wind-Branch2-N43U_052020241757Z PERIM,KRN,STATE,Kern,5.0,"34.96066059166146, -119.03149666952719",,Rawaf,Flown by Intel 24
ID-2024-05-20T18:21:30Z_0003,NGFS,2024-05-20 11:26,"Mono County, CA",INF,FEDERAL,Mono,6.0,"37.787278228009114, -119.02543925187004",Prescribed fire,Rawaf,
