id,type,timestamp,message,agency,DPA,county,OES region,lat/lon,pushed/reason,modeler,"notes (fire name, other)"
e170289e-b60f-4045-8c34-e003fdb0237f,IRWIN,2023-04-24 16:01,"NEU, JAMES IC Nevada",NEU,STATE,Nevada,4.0,"39.2369031711362, -121.022106180043",Prescribed fire,Libraty,
86db4db2-df17-4866-a570-a9965a38536e,IRWIN,2023-04-24 17:06,"SRF, RED CAP RD / HWY 96 IC Humboldt",SRF,FEDERAL,Humboldt,2.0,"41.3035001191194, -123.531901853268",Nothing on cameras,Sierra,nothing on radio 
3448638f-1e60-4111-820c-ffc1014370ea,IRWIN,2023-04-24 18:21,"SRF, Cap IC Humboldt",SRF,FEDERAL,Humboldt,2.0,"41.303595119081, -123.532413853357",Other - Enter reason,Sierra,old
b63c06e6-4c74-46df-9624-a7df27e323f5,IRWIN,2023-04-24 19:55,"RVC, FAIRCHILD DR / HEALY LAKE ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9498518808515, -117.59853406969",Urban,Sierra,
38b8cc00-d659-4800-9721-8635a268a494,IRWIN,2023-04-24 20:36,"UKV, RUDDICK IC Mendocino",UKV,LOCAL,Mendocino,2.0,"39.1074219932397, -123.158613488028",Other - Enter reason,Sierra,old
92b1f1a5-84a1-436f-84ac-3e345fcd5526,IRWIN,2023-04-24 20:52,"RVC, 1ST ST / PALM DR IC Riverside",RVC,LOCAL,Riverside,6.0,"33.962401943568, -116.501281880548",Urban,,
006bebba-a410-4e3d-89e8-65c6339ce73f,IRWIN,2023-04-24 22:03,"AEU, SCIARONI IC El Dorado",AEU,STATE,El Dorado,4.0,"38.6448731592415, -120.520205025814",,,
1468529784,PulsePoint,2023-04-25 05:00,"ORC, Maple Springs Rd & Silverado Motorway, CLEVELAND",ORC,FEDERAL,Orange,1.0,"33.749101, -117.581984",,,
1468529784,PulsePoint,2023-04-25 05:00,"ORC, Maple Springs Rd & Silverado Motorway, CLEVELAND",ORC,FEDERAL,Orange,1.0,"33.749101, -117.581984",,,
1468529784,PulsePoint,2023-04-25 05:00,"ORC, MAPLE SPRINGS RD & SILVERADO MOTORWAY, CLEVELAND",ORC,FEDERAL,Orange,1.0,"33.749101, -117.581984",,,
1468529784,PulsePoint,2023-04-25 05:00,"ORC, MAPLE SPRINGS RD & SILVERADO MOTORWAY, CLEVELAND",ORC,FEDERAL,Orange,1.0,"33.749101, -117.581984",,,
3f3370a5-300d-425a-a96d-f25fe03df916,IRWIN,2023-04-25 07:01,"SHF, Exit IC Shasta",SHF,FEDERAL,Shasta,3.0,"40.8480031900508, -122.337733606473",Unable to locate (UTL),Daniel B,
g18-2023-04-25T14:27:25+00:00,GOES,2023-04-25 07:27,"Processed, Kern County, 29 MW",KRN,STATE,Kern,5.0,"35.6756, -118.3571",Agriculture / farm,Daniel B,
081bd371-9305-46aa-958f-efbf3578933a,IRWIN,2023-04-25 08:16,"CNF, MAPLE IC Orange",CNF,FEDERAL,Orange,1.0,"33.7478648587991, -117.582012050745",Unable to locate (UTL),Daniel B,Couldn't find marine layer too thicl
7a0cbe6b-2fc5-4e21-9027-a026a2247001,IRWIN,2023-04-25 08:42,"HIA, Tish Tang IC Humboldt",HIA,FEDERAL,Humboldt,2.0,"41.0618550897947, -123.681413838233",Other - Enter reason,Daniel B,Old
b82cadd4-57e8-4bea-abec-82e1929ec82a,IRWIN,2023-04-25 09:46,"RVC, CASE IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7640678813775, -117.206271987543",Agriculture / farm,Daniel B,
g18-2023-04-25T17:01:18+00:00,GOES,2023-04-25 10:01,"Processed, San Diego County, 30 MW",MVU,STATE,San Diego,6.0,"32.6197, -116.4434",Unable to locate (UTL),Daniel B,
g18-2023-04-25T17:51:18+00:00,GOES,2023-04-25 10:51,"Processed, San Luis Obispo County, 32 MW",SLU,STATE,San Luis Obispo,1.0,"35.3604, -120.3831",Other - Enter reason,Daniel B,Burn pile
c3eff260-2bd0-4f5a-bd73-d58c9a6e6c18,IRWIN,2023-04-25 11:23,"ATW, TRUCKEE DR  ATWATER_CITY IC Merced",ATW,LOCAL,Merced,5.0,"37.3428650364234, -120.614289888621",Agriculture / farm,Daniel B,
833be533-0dcd-460d-a714-77dbf3e21485,IRWIN,2023-04-25 11:54,"GRN, NB HWY 101  / ESPINOSA ON RAMP IC Monterey",GRN,LOCAL,Monterey,2.0,"36.313820900057, -121.233951876125",Agriculture / farm,Daniel B,
704f2429-abf4-44f7-8550-5e360c40768e,IRWIN,2023-04-25 12:00,"SKU, HEART IC Siskiyou",SKU,STATE,Siskiyou,3.0,"41.4254261919243, -122.795483762873",Prescribed fire,Libraty,
b6e3adab-a368-4d1d-91d9-7b8fcca60de2,IRWIN,2023-04-25 12:50,"HUU, NOON IC Humboldt",HUU,STATE,Humboldt,2.0,"40.0562079958862, -123.976978734427",Nothing on cameras,Libraty,
09a719be-0126-4628-8276-298eb9ff9b57,IRWIN,2023-04-25 13:12,"CDD, LANGLEY RD / AURORA RD IC Riverside",CDD,FEDERAL,Riverside,6.0,"33.9213229435531, -116.414399861967",No potential / nowhere to go,Libraty,Desert
1468855347,PulsePoint,2023-04-25 13:34,"LFD, 290 NB 2 FWY, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.142404, -118.22833",Urban,Libraty,
1468862107,PulsePoint,2023-04-25 13:43,"LAC, N DIVISION ST & W PILLSBURY ST, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.690960000000004, -118.13039999999998",Urban,Libraty,
aa83b974-de84-4494-8664-041a3d02ce93,IRWIN,2023-04-25 13:46,"PNF, Ridge IC Plumas",PNF,FEDERAL,Plumas,3.0,"39.9535652394957, -120.906613257098",Prescribed fire,Libraty,
7dbcb6c5-7b68-4a30-a7cb-50442219afa7,IRWIN,2023-04-25 14:03,"NEU, BALD RIDGE DR  PENN_VALLEY_FPD IC Nevada",NEU,STATE,Nevada,4.0,"39.2158911526946, -121.235523210807",Knockdowns,Libraty,
78527351-8c60-4f2e-bf03-a99b3a92f03f,IRWIN,2023-04-25 14:16,"RVC, EMMA LN / IRIS AV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.8883518943582, -117.230605001619",Urban,Libraty,
8d448eb4-50b8-4f35-8716-a1ec04f3a78b,IRWIN,2023-04-25 14:25,"MEU, HWY 128   YORKVILLE IC Mendocino",MEU,STATE,Mendocino,2.0,"38.8909369751381, -123.180516463423",Knockdowns,Libraty,escaped control burn
986394ce-bbda-4926-85c3-edc80e8db96b,IRWIN,2023-04-25 14:38,"TCU, WOOD IC Calaveras",TCU,STATE,Calaveras,4.0,"38.3849601334478, -120.560628000593",Knockdowns,Libraty,
36794bea-341a-478e-9310-c52c5546e226,IRWIN,2023-04-25 14:53,"BUT, GRIDLEY IC Butte",BUT,LOCAL,Butte,3.0,"39.3644221343585, -121.62308029038",Agriculture / farm,Libraty,
67265fe1-533b-469b-9ab3-e0424e5f554a,IRWIN,2023-04-25 15:17,"MMU, SCENIC IC Mariposa",MMU,STATE,Mariposa,5.0,"37.7566301067736, -120.156604862236",No potential / nowhere to go,Libraty,
67b82767-ffc3-4eef-a5a9-917224b0ca9e,IRWIN,2023-04-25 15:59,"NEU, HILLCREST BL  CDF_COLFAX IC Placer",NEU,STATE,Placer,4.0,"39.1096401649213, -120.96511415469",Knockdowns,Dawn,
0b3e9aeb-e2c4-4280-a5d2-6155f4c4a21b,IRWIN,2023-04-25 16:51,"AEU, DRY CREEK LN  JACKSON_VALLEY IC Amador",AEU,STATE,Amador,4.0,"38.2604430928237, -120.959869048738",Knockdowns,Dawn,
0b3e8b39-afc3-48d5-874f-c0490b783bc0,IRWIN,2023-04-25 16:52,"NEU, LA BARR IC Nevada",NEU,STATE,Nevada,4.0,"39.168056162892, -121.05407117619",Knockdowns,Dawn,
1469035916,PulsePoint,2023-04-25 17:30,"LAC, N 25TH ST E & E AVENUE H-8, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.711470000000006, -118.08668999999999",Fusion Center Instruction,Dawn,pass
cb856202-7c23-4406-8ed1-23a8f9efcfdc,IRWIN,2023-04-25 17:46,"LNU, LOS POSADAS IC Napa",LNU,STATE,Napa,2.0,"38.5511800074812, -122.415951307566",Knockdowns,Dawn,
06ea7864-44af-47dc-889d-e3349610d6a3,IRWIN,2023-04-25 21:48,"RVC, N MAIN ST /E PECK ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6689288637438, -117.327332000903",,,
3093f1a2-4fab-4342-9da8-6bd9667b85ad,IRWIN,2023-04-25 21:49,"RRU, PIONEER TRL / VALLEY VIEW LN IC Riverside",RRU,STATE,Riverside,6.0,"33.5533038859443, -116.671448878191",,,
7d934834-1230-4975-a4c4-6fd8e9dae302,IRWIN,2023-04-25 22:24,"RVC, GENERAL RD / CLAY ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9682448905445, -117.462750047945",,,
326966f5-3201-44a6-be5e-55001930c310,IRWIN,2023-04-25 23:50,"RVC, AVE 50  / CESAR CHAVEZ ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.685469928288, -116.181559802213",,,
fdb80928-d5bf-449e-adfb-d40842022d60,IRWIN,2023-04-26 00:13,"RVC, KITCHING ST / COTTONWOOD AV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9245768992461, -117.217646002285",,,
4a9d00a5-3c81-4781-bc0c-2e3f996cce12,IRWIN,2023-04-26 00:57,"RVC, FANTASY SPRINGS CASINO INDO IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7154969321379, -116.176933803738",,,
ceaae6cd-34d4-41c4-9fae-0fa1f96c7e11,IRWIN,2023-04-26 01:23,"COR, MAGNOLIA AV / MCKINLEY ST IC Riverside",COR,LOCAL,Riverside,6.0,"33.8824048778742, -117.514566049919",,,
91ed01a1-68ba-4955-950a-4c68739eda09,IRWIN,2023-04-26 04:41,"RVC, SUNNYMEAD BL / INDIAN ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9390648999382, -117.235083006456",,,
c879f90b-f650-4607-b780-10c909c9282a,IRWIN,2023-04-26 05:26,"RVC, SUNNYMEAD BL  MOVA IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9390638998848, -117.236039006621",,,
d4598751-4cb7-42e0-9209-fd7a2ce20402,IRWIN,2023-04-26 06:15,"RVC, GRAPEFRUIT BL  COAC IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6908319288244, -116.183506802976",,,
1d8a2f15-9253-4cb7-9a6a-2e68b4cf9312,IRWIN,2023-04-26 06:34,"RVC, S SAN JACINTO AV  SANJ IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7687328955526, -116.95878794508",,,
7108a6d8-9326-4a8b-b81a-f59fc34a0361,IRWIN,2023-04-26 09:17,"RVC, W RAMSEY ST  BAN IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9286649154165, -116.935953953835",Urban,Dawn,
g18-2023-04-26T16:41:18+00:00,GOES,2023-04-26 09:41,"Processed, San Luis Obispo County, 27 MW",SLU,STATE,San Luis Obispo,1.0,"35.3604, -120.3831",Prescribed fire,Dawn,
1469465310,PulsePoint,2023-04-26 09:49,"LAC, W AVENUE D & N 70TH ST W, ANTELOPE ACRES",LAC,LOCAL,Los Angeles,1.0,"34.77654999999999, -118.25503999999998",Dirt / desert,Dawn,
g18-2023-04-26T17:36:18+00:00,GOES,2023-04-26 10:36,"Processed, San Bernardino County, 68 MW",BDF,FEDERAL,San Bernardino,6.0,"34.2922, -117.5603",Pushed,Dawn,NOB
86a206f9-8239-45c7-936d-30f4555ce10c,IRWIN,2023-04-26 10:43,"RVC, HAMNER AV  NORC IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9322138811376, -117.557634061282",Urban,Dawn,
ba8be5c8-6dbe-4e03-97be-15c258a8cb8b,IRWIN,2023-04-26 10:44,"BDF, NOB IC San Bernardino",BDF,FEDERAL,San Bernardino,6.0,"34.3241249222521, -117.612712102821",Pushed,Dawn,
e6469d50-8ca1-40b2-b09b-a0978faaa13d,IRWIN,2023-04-26 11:12,"LNU, ADOBE RD  COTATI IC Sonoma",LNU,STATE,Sonoma,2.0,"38.2634949718308, -122.582609297344",Knockdowns,Dawn,
154e1fc2-dcd0-478b-922b-611f4edf8395,IRWIN,2023-04-26 11:18,"BTU, JAN-DAR RD  BNGR IC Butte",BTU,STATE,Butte,3.0,"39.4294551544215, -121.435976269922",Knockdowns,Dawn,
78bd48e0-5bbb-47f3-8e1a-491eb046d3e6,IRWIN,2023-04-26 11:50,"STF, SMITH IC Mariposa",STF,FEDERAL,Mariposa,5.0,"37.7536331102487, -120.104552853525",Knockdowns,Dawn,
2607930e-a677-4ea1-ae57-a24fb6a7fb6c,IRWIN,2023-04-26 12:00,"SHU, TUNNEL IC Shasta",SHU,STATE,Shasta,3.0,"40.7203901813702, -122.329289586449",Knockdowns,Chesa,
470bbfb1-b9d8-45f6-b2e0-a4f666ae7750,IRWIN,2023-04-26 12:04,"NEU, VALLEY IC Placer",NEU,STATE,Placer,4.0,"39.003098130495, -121.294125192666",Nothing on cameras,Chesa,
99874a30-5f05-4eb8-a65f-0f33544a2233,IRWIN,2023-04-26 12:25,"CDD, GOFF IC San Bernardino",CDD,FEDERAL,San Bernardino,6.0,"34.946671828413, -114.804456097422",,Chesa,
{AF674178-F0A7-41AC-BA9A-38CB3C85D596},Intterra FIRIS,2023-04-26 12:27,135acres Nob_042620231913Z PERIM,BDF,FEDERAL,San Bernardino,6.0,"34.288518658369966, -117.56950969067215",,Chesa,
{9FB81094-85EA-48F3-B879-86C21667D66A},Intterra FIRIS,2023-04-26 12:27,135acres Nob_042620231913Z PERIM,BDF,FEDERAL,San Bernardino,6.0,"34.288518658369966, -117.56950969067215",,,
{08014035-540A-4472-BBD4-67CC9B4F28B0},Intterra FIRIS,2023-04-26 12:27,135acres Nob_042620231913Z PERIM,BDF,FEDERAL,San Bernardino,6.0,"34.288518658369966, -117.56950969067215",,,
{EFC0B45F-EA0F-49E4-B20D-FAEF6699E636},Intterra FIRIS,2023-04-26 12:27,135acres Nob_042620231913Z PERIM,BDF,FEDERAL,San Bernardino,6.0,"34.288518658369966, -117.56950969067215",,,
f9bf7be7-479a-4bf5-9c2d-ec7847a17344,IRWIN,2023-04-26 12:50,"YNP, WAWONA FIRES IC Mariposa",YNP,FEDERAL,Mariposa,5.0,"37.5384351249898, -119.618712750487",Nothing on cameras,Chesa,
eb75740f-884d-42bf-98f4-1256d26a4fda,IRWIN,2023-04-26 12:51,"NEU, LA PORTE IC Yuba",NEU,STATE,Yuba,3.0,"39.4402431645526, -121.319094253133",Other - Enter reason,Chesa,old
{E9FCC70C-D602-48A8-AD63-735D4B5BB508},Intterra FIRIS,2023-04-26 12:51,No additional informationOverview Nob_042620231913Z DPS,BDF,FEDERAL,San Bernardino,6.0,"34.28711183394357, -117.57145340940609",Other - Enter reason,Chesa,old
1772514f-a6d8-4e00-a7d1-154e84778f40,IRWIN,2023-04-26 12:57,"STF, SMITH IC Mariposa",STF,FEDERAL,Mariposa,5.0,"37.7535051102399, -120.104512853504",Other - Enter reason,Chesa,old
fd37c6d9-d7a5-40e5-ba95-206d32c060db,IRWIN,2023-04-26 13:27,"MEU, SKYVIEW RD  BROOKTRAILS IC Mendocino",MEU,STATE,Mendocino,2.0,"39.4991530035359, -123.395642574236",Nothing on cameras,Chesa,
f1869f1d-bdf3-43c5-819d-c33bf5ad26ec,IRWIN,2023-04-26 13:42,"RVC, COLLIER IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6936498656558, -117.344432005781",Urban,Chesa,
1469675436,PulsePoint,2023-04-26 14:25,"LAC, N 6TH ST E & N SIERRA HWY, PALMDALE",LAC,LOCAL,Los Angeles,1.0,"34.592970000000015, -118.11983",Urban,Chesa,
d7f748e2-7972-412d-a921-21a8484a3660,IRWIN,2023-04-26 15:04,"MDC, KILLARNEY DR / RD 204 IC Madera",MDC,LOCAL,Madera,5.0,"36.9615530606029, -119.757499709986",Nothing on cameras,Chesa,
34d77ba2-618d-454a-95a7-6e338d5f3f3b,IRWIN,2023-04-26 15:20,"TCU, MOORE IC Tuolumne",TCU,STATE,Tuolumne,4.0,"38.0127641247917, -120.228993903447",Nothing on cameras,Chesa,
923d67f2-f35a-407b-9006-c443486db53c,IRWIN,2023-04-26 15:34,"MEU, EEL RIVER RD  VAN_ARSDALE IC Mendocino",MEU,STATE,Mendocino,2.0,"39.377800017851, -123.104347515469",Agriculture / farm,Chesa,
63263073-4212-475c-a3fe-fb68e653fd80,IRWIN,2023-04-26 15:40,"RVC, N PERRIS BL /E MORGAN ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.8373258887341, -117.22609199677",Urban,Chesa,
f1b1b7f0-7229-4e5c-8967-e771cc8efcd5,IRWIN,2023-04-26 15:56,"LNU, GEYSERS IC Sonoma",LNU,STATE,Sonoma,2.0,"38.8050569946883, -122.843436402939","Other non-veg (e.g., vehicle, trash, etc)",Chesa,vehicle
9f60db0b-f47f-435c-a1e3-dd2d78c764f1,IRWIN,2023-04-26 15:59,"LNU, ELK MOUNTAIN RD  UPPER_LAKE IC Lake",LNU,STATE,Lake,2.0,"39.2013650205748, -122.902041462462",Knockdowns,Chesa,
g16-2023-04-26T23:06:17+00:00,GOES,2023-04-26 16:06,"Processed, San Diego County, 88 MW",MVU,STATE,San Diego,6.0,"32.6243, -116.1538",,Chesa,
258d8961-f5b0-4461-991d-b3d9541dbdf1,IRWIN,2023-04-26 16:11,"NEU, RAINBOW IC Nevada",NEU,STATE,Nevada,4.0,"39.3877541860109, -120.992636195026",,Chesa,
1469753603,PulsePoint,2023-04-26 16:14,"LFD, 11499 W OSBORNE ST, Los Angeles",LFD,LOCAL,Los Angeles,1.0,"34.276335, -118.37843",Urban,Daniel B,
452f25a2-3c66-402f-a617-c6859b2075a7,IRWIN,2023-04-26 17:00,"BDF, BONITA IC San Bernardino",BDF,FEDERAL,San Bernardino,6.0,"34.2369949189281, -117.499612076226",Unable to locate (UTL),Daniel B,
1469842471,PulsePoint,2023-04-26 18:19,"LAC, 23105 W VALENCIA BLVD, SANTA CLARITA",LAC,LOCAL,Los Angeles,1.0,"34.42225500561812, -118.5425450037242",Unable to locate (UTL),Daniel B,
9cafa5ed-783e-4048-b0e6-eec6d782eee8,IRWIN,2023-04-26 18:36,"RVC, LA CANADA DR / MARY ELLEN DR IC Riverside",RVC,LOCAL,Riverside,6.0,"34.0067268976615, -117.414003042694",Agriculture / farm,Daniel B,
dc6eaa23-5f45-4c22-acb1-3a88aa56b601,IRWIN,2023-04-26 18:38,"SLM, HWY 99 ACCESS RAMP  / FLORAL AVE IC Fresno",SLM,LOCAL,Fresno,5.0,"36.576555032417, -119.626811648357",Unable to locate (UTL),Daniel B,
1469881382,PulsePoint,2023-04-26 19:21,"LAC, 240TH ST E & E AVENUE O, WILSONA",LAC,LOCAL,Los Angeles,1.0,"34.61646, -117.70272999999999",Unable to locate (UTL),Daniel B,
1469881382,PulsePoint,2023-04-26 19:21,"LAC, 240TH ST E & E AVENUE O, WILSONA",LAC,LOCAL,Los Angeles,1.0,"34.61646, -117.70272999999999",Urban,Daniel B,
b1b0dd7b-8c11-4cb0-9612-fe8cd707c9f7,IRWIN,2023-04-26 20:18,"NEU, KING RD / MAMMOTH DR IC Placer",NEU,STATE,Placer,4.0,"38.8252561277645, -121.136428145581",Agriculture / farm,Daniel B,
9c2d6286-cd7b-4256-be69-14fe3ae7a17d,IRWIN,2023-04-26 20:42,"HMT, PARK AV /N CORNELL ST IC Riverside",HMT,LOCAL,Riverside,6.0,"33.7517538945382, -116.941254940696",,,
11b05db9-d5e7-4eee-b83b-d49186c67c40,IRWIN,2023-04-26 21:46,"HUU, SIXTEEN IC Humboldt",HUU,STATE,Humboldt,2.0,"41.3229090922392, -123.853727903075",,,
cdac18e6-e4e7-476f-8975-3ccb5ce7fc16,IRWIN,2023-04-26 22:54,"RVC, BUSINESS IC Riverside",RVC,LOCAL,Riverside,6.0,"33.497522852884, -117.161671959058",,,
7d4c4d02-f640-4277-a3a1-b82107aef3e8,IRWIN,2023-04-27 02:48,"REE, SYSTEM IC Fresno",REE,LOCAL,Fresno,5.0,"36.6040620485725, -119.426259618517",,,
g18-2023-04-27T13:41:18+00:00,GOES,2023-04-27 06:41,"High Probability, Santa Barbara County, 52 MW",SBC,LOCAL,Santa Barbara,1.0,"34.6632, -120.5274",Agriculture / farm,Rawaf,Potentially solar?
60a569fa-a238-4893-bc38-26cd5aed6d57,IRWIN,2023-04-27 08:25,"LNU, HWY 101  N/ HWY 128 IC Sonoma",LNU,STATE,Sonoma,2.0,"38.8282319832568, -123.014244431068","Other non-veg (e.g., vehicle, trash, etc)",Rawaf,"Controlled burn near the river park, cancelling resources."
816e2746-fafb-40ca-afc8-7c51586629cd,IRWIN,2023-04-27 09:51,"RRU, EL TORO CUT OFF RD / NICHOLS RD IC Riverside",RRU,STATE,Riverside,6.0,"33.7082978683831, -117.325493003677",Nothing on cameras,Rawaf,
g18-2023-04-27T17:11:18+00:00,GOES,2023-04-27 10:11,"Processed, San Luis Obispo County, 32 MW",LPF,FEDERAL,San Luis Obispo,1.0,"35.3611, -120.3585",Prescribed fire,Rawaf,Likey Rx burn.
1fea6778-aaab-4ade-b66c-edc916550371,IRWIN,2023-04-27 11:23,"BTU, FEATHER FALLS CASINO PP 318 MOR_RANCH IC Butte",BTU,STATE,Butte,3.0,"39.4665561509785, -121.517345287451","Other non-veg (e.g., vehicle, trash, etc)",Rawaf,"Illegal burn going on behind casino, units enroute cancelled."
1470341374,PulsePoint,2023-04-27 11:52,"LAC, 263RD ST E & E AVENUE V, LLANO",LAC,LOCAL,San Bernardino,1.0,"34.51329, -117.65961",Nothing on cameras,Rawaf,Looks desert.
1470341374,PulsePoint,2023-04-27 11:52,"LAC, 260TH ST E & E AVENUE P, WILSONA",LAC,LOCAL,San Bernardino,1.0,"34.60213, -117.66687000000002",Nothing on cameras,Rawaf,Looks desert.
1470341374,PulsePoint,2023-04-27 11:52,"LAC, 260TH ST E & E AVENUE P, WILSONA",LAC,LOCAL,San Bernardino,1.0,"34.60213, -117.66687000000002",Other - Enter reason,Rawaf,Repeat LAC 260th St E
1470341374,PulsePoint,2023-04-27 11:52,"LAC, 260TH ST E & E AVENUE P, WILSONA",LAC,LOCAL,San Bernardino,1.0,"34.60213, -117.66687000000002",Other - Enter reason,Rawaf,Repeat LAC 260th St E
1470341374,PulsePoint,2023-04-27 11:52,"LAC, 260TH ST E & E AVENUE P, WILSONA",LAC,LOCAL,San Bernardino,1.0,"34.60213, -117.66687000000002",Other - Enter reason,Rawaf,Repeat LAC 260th St E
a40b75b0-f52d-4f91-961d-14282f7a8c96,IRWIN,2023-04-27 11:54,"NEU, EDGEWOOD DR  PEARDALE_CHICAGO_PARK IC Nevada",NEU,STATE,Nevada,4.0,"39.1881311681938, -121.007613171466",Nothing on radio,Rawaf,"Smoke visible, dissipated."
08c53346-9f15-476b-b6e1-54c6897dc9fd,IRWIN,2023-04-27 12:30,"RVC, QUAIL TRL  PDES IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6959599167472, -116.416073844457",Nothing on radio,Rawaf,"No views available, cameras down in the area. Looks desert."
2160ffda-779d-4031-8f84-612b9128bc7e,IRWIN,2023-04-27 14:17,"MEU, CHARLENE LN  CLEONE IC Mendocino",MEU,STATE,Mendocino,2.0,"39.4971239728074, -123.776081628989",Other - Enter reason,Dawn,"at beah, nothing on cameras"
9c2fbb7d-fb6e-446f-acaa-2688cb31f0f2,IRWIN,2023-04-27 14:18,"BTU, MINE IC Butte",BTU,STATE,Butte,3.0,"39.6966391740709, -121.460258309241",Fusion Center Instruction,Dawn,old alert
c5fd0067-2fa2-4905-8535-e1688b1076a9,IRWIN,2023-04-27 15:29,"NEU, LYLE WHITE MEMORIAL DR / RED DOG RD IC Nevada",NEU,STATE,Nevada,4.0,"39.2191101786826, -120.906506159514",Knockdowns,Dawn,
